latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
18.83591,-97.27461,317.9,0.39,0.37,10/1/2022,801,1,VIIRS,n,2.0NRT,282.69,1.62,N
19.00897,-104.25884,323.47,0.61,0.53,10/1/2022,803,1,VIIRS,n,2.0NRT,288.87,6.59,N
19.47581,-99.17077,329.66,0.36,0.57,10/1/2022,1910,1,VIIRS,n,2.0NRT,298.34,1.76,D
18.5971,-98.55933,349.26,0.34,0.56,10/1/2022,1913,1,VIIRS,n,2.0NRT,297.41,3.75,D
20.57599,-101.16718,339.44,0.74,0.76,10/1/2022,2053,1,VIIRS,n,2.0NRT,296.23,11.32,D
21.98563,-98.9641,299.35,0.61,0.53,10/2/2022,739,1,VIIRS,n,2.0NRT,289.32,0.98,N
18.50719,-96.14234,305.27,0.55,0.43,10/2/2022,741,1,VIIRS,n,2.0NRT,288.76,11.3,N
20.03207,-99.26987,331.39,0.72,0.75,10/2/2022,1853,1,VIIRS,n,2.0NRT,298.86,6.44,D
20.02897,-99.26777,367,0.48,0.64,10/2/2022,2034,1,VIIRS,h,2.0NRT,302.34,7.76,D
19.17768,-98.32102,298.11,0.53,0.67,10/3/2022,722,1,VIIRS,n,2.0NRT,279.12,1.63,N
20.46116,-97.54745,297.88,0.69,0.74,10/3/2022,902,1,VIIRS,n,2.0NRT,284.11,0.56,N
19.81065,-97.3747,295.34,0.74,0.76,10/3/2022,905,1,VIIRS,n,2.0NRT,277.9,0.8,N
17.72527,-95.06555,328.81,0.41,0.61,10/3/2022,2014,1,VIIRS,n,2.0NRT,294.3,2.62,D
21.14176,-98.60651,330.72,0.53,0.5,10/3/2022,2017,1,VIIRS,n,2.0NRT,293.11,4.21,D
18.50565,-96.15088,319.57,0.76,0.77,10/4/2022,703,1,VIIRS,n,2.0NRT,286.27,4.21,N
18.50597,-96.14494,342.07,0.46,0.64,10/4/2022,843,1,VIIRS,n,2.0NRT,290.97,30.49,N
17.92923,-102.20636,338.59,0.39,0.44,10/4/2022,845,1,VIIRS,n,2.0NRT,288.45,4.05,N
17.72518,-96.40728,332.67,0.5,0.41,10/4/2022,1955,1,VIIRS,n,2.0NRT,295.94,4.22,D
17.93059,-102.2063,333.24,0.39,0.36,10/5/2022,826,1,VIIRS,n,2.0NRT,293.09,4.42,N
17.48458,-95.86957,330.43,0.38,0.36,10/5/2022,1936,1,VIIRS,n,2.0NRT,297.32,2.56,D
19.49977,-99.19296,329.87,0.45,0.39,10/5/2022,1938,1,VIIRS,l,2.0NRT,303.5,2.76,D
19.02297,-98.62522,298.88,0.39,0.36,10/6/2022,807,1,VIIRS,n,2.0NRT,269.48,1.36,N
18.83731,-97.27589,311.98,0.53,0.42,10/7/2022,748,1,VIIRS,n,2.0NRT,281.25,2.15,N
19.00782,-104.25783,306.7,0.7,0.75,10/7/2022,928,1,VIIRS,n,2.0NRT,285.59,2.13,N
19.17537,-98.31572,327.46,0.68,0.74,10/7/2022,2040,1,VIIRS,n,2.0NRT,287.37,5.86,D
17.93739,-102.20599,313.34,0.72,0.75,10/8/2022,731,1,VIIRS,n,2.0NRT,288.08,2.52,N
17.9293,-102.20839,340.08,0.5,0.66,10/8/2022,909,1,VIIRS,n,2.0NRT,289.45,5.77,N
17.93059,-102.20813,332.21,0.54,0.42,10/8/2022,2019,1,VIIRS,n,2.0NRT,301.67,8.34,D
20.16787,-102.25299,339.12,0.38,0.43,10/8/2022,2021,1,VIIRS,n,2.0NRT,301.78,3.64,D
19.17341,-98.32046,304.96,0.41,0.61,10/9/2022,850,1,VIIRS,n,2.0NRT,280.86,2.39,N
17.1571,-100.39463,301.25,0.33,0.55,10/9/2022,852,1,VIIRS,n,2.0NRT,286.76,0.64,N
17.17683,-100.71609,339.09,0.39,0.37,10/9/2022,2002,1,VIIRS,n,2.0NRT,299.2,5.56,D
17.22147,-100.65103,306.29,0.49,0.4,10/10/2022,833,1,VIIRS,n,2.0NRT,290.55,0.91,N
17.92562,-102.19993,326.27,0.56,0.43,10/10/2022,1945,1,VIIRS,n,2.0NRT,293.8,2.85,D
21.9876,-98.95896,301.9,0.39,0.36,10/11/2022,811,1,VIIRS,n,2.0NRT,288.58,0.55,N
17.92657,-102.2012,310.31,0.44,0.38,10/11/2022,813,1,VIIRS,n,2.0NRT,292.42,1.81,N
19.11163,-102.86937,333.37,0.39,0.59,10/11/2022,1923,1,VIIRS,n,2.0NRT,301.17,3.11,D
21.0647,-103.4304,337.68,0.39,0.59,10/11/2022,1925,1,VIIRS,n,2.0NRT,300.83,5.76,D
21.20521,-104.87435,342.93,0.69,0.74,10/11/2022,2106,1,VIIRS,n,2.0NRT,295.36,17.08,D
19.64161,-98.96925,305.89,0.55,0.42,10/12/2022,754,1,VIIRS,n,2.0NRT,274.1,1.37,N
19.94738,-99.3999,328.46,0.46,0.63,10/12/2022,1906,1,VIIRS,n,2.0NRT,292.65,6.68,D
19.00625,-104.25597,329.56,0.35,0.57,10/12/2022,2046,1,VIIRS,n,2.0NRT,287.51,2.13,D
22.26374,-97.8091,354.56,0.33,0.55,10/13/2022,733,1,VIIRS,n,2.0NRT,282.1,3.07,N
18.50592,-96.14649,329.1,0.46,0.47,10/13/2022,735,1,VIIRS,n,2.0NRT,289.03,7.79,N
20.52409,-100.92644,302.81,0.67,0.74,10/13/2022,915,1,VIIRS,n,2.0NRT,281.53,2.16,N
21.61824,-98.41136,344.87,0.73,0.76,10/13/2022,1847,1,VIIRS,n,2.0NRT,293.25,13.12,D
17.93023,-102.20442,341.53,0.45,0.47,10/13/2022,2025,1,VIIRS,n,2.0NRT,288.63,14.73,D
18.85123,-99.16385,329.96,0.37,0.58,10/13/2022,2027,1,VIIRS,n,2.0NRT,295.56,1.99,D
19.17831,-96.23789,302.46,0.49,0.65,10/14/2022,716,1,VIIRS,n,2.0NRT,282.07,1.47,N
19.80656,-97.37282,295.72,0.58,0.7,10/14/2022,856,1,VIIRS,n,2.0NRT,283.41,0.77,N
17.92902,-102.20519,305.37,0.61,0.54,10/14/2022,858,1,VIIRS,n,2.0NRT,289.73,3.47,N
17.4239,-96.25571,326.45,0.53,0.5,10/14/2022,2008,1,VIIRS,n,2.0NRT,290.71,5.51,D
21.8165,-105.38127,346.48,0.39,0.36,10/14/2022,2010,1,VIIRS,n,2.0NRT,300.45,8.17,D
17.34489,-101.05919,325.54,0.56,0.43,10/15/2022,837,1,VIIRS,n,2.0NRT,290.51,2.39,N
17.42356,-96.25544,332.97,0.43,0.38,10/15/2022,1947,1,VIIRS,n,2.0NRT,293.98,3.85,D
17.93102,-102.20397,333.09,0.46,0.39,10/15/2022,1949,1,VIIRS,n,2.0NRT,298.3,3.8,D
22.10443,-100.9131,298.1,0.39,0.36,10/16/2022,818,1,VIIRS,n,2.0NRT,285.79,0.98,N
17.92978,-102.20556,324.21,0.39,0.36,10/16/2022,820,1,VIIRS,n,2.0NRT,291.89,1.77,N
17.92697,-102.20377,339.96,0.59,0.53,10/16/2022,1930,1,VIIRS,n,2.0NRT,292.49,10.31,D
20.33912,-101.53642,333.92,0.48,0.48,10/16/2022,1932,1,VIIRS,n,2.0NRT,305.42,3.53,D
18.50644,-96.14722,337.87,0.38,0.36,10/17/2022,801,1,VIIRS,n,2.0NRT,286.34,5.48,N
20.02983,-99.27166,349.79,0.35,0.57,10/17/2022,1910,1,VIIRS,n,2.0NRT,293.44,3.87,D
17.93201,-102.20557,329.41,0.6,0.71,10/17/2022,1913,1,VIIRS,n,2.0NRT,282.99,5.44,D
19.77956,-105.20613,333.64,0.39,0.6,10/17/2022,2053,1,VIIRS,n,2.0NRT,289.4,4.76,D
21.95763,-105.18361,367,0.42,0.61,10/17/2022,2055,1,VIIRS,h,2.0NRT,295.33,8.14,D
22.26364,-97.80872,322.56,0.52,0.5,10/18/2022,739,1,VIIRS,n,2.0NRT,284.69,2.43,N
20.57644,-101.17155,341.83,0.55,0.42,10/19/2022,2014,1,VIIRS,n,2.0NRT,293.88,7.23,D
21.63363,-105.29479,336.7,0.39,0.36,10/19/2022,2017,1,VIIRS,n,2.0NRT,287.23,5.05,D
18.79954,-99.17957,295.89,0.58,0.52,10/20/2022,843,1,VIIRS,n,2.0NRT,277.78,1.26,N
19.87584,-103.67915,340.63,0.44,0.38,10/20/2022,1955,1,VIIRS,n,2.0NRT,293.98,4.8,D
20.51405,-97.47912,329.15,0.53,0.42,10/21/2022,826,1,VIIRS,n,2.0NRT,279.18,4.35,N
21.62132,-98.85149,330.89,0.42,0.38,10/21/2022,1938,1,VIIRS,n,2.0NRT,295.88,1.81,D
19.74601,-98.60052,296.75,0.39,0.36,10/22/2022,805,1,VIIRS,n,2.0NRT,280.35,0.57,N
17.93036,-102.2073,318.99,0.52,0.42,10/22/2022,807,1,VIIRS,n,2.0NRT,287.08,3.31,N
19.17633,-96.2357,331.19,0.56,0.43,10/22/2022,1917,1,VIIRS,n,2.0NRT,300.4,3.22,D
18.50608,-96.14383,336.21,0.57,0.43,10/22/2022,1919,1,VIIRS,n,2.0NRT,303.17,44.82,D
19.02514,-98.62308,320.32,0.42,0.45,10/23/2022,748,1,VIIRS,n,2.0NRT,277.74,3.89,N
18.50762,-96.14711,346.76,0.38,0.59,10/23/2022,1858,1,VIIRS,n,2.0NRT,294.42,22.68,D
19.60894,-99.20912,328.08,0.57,0.69,10/23/2022,1900,1,VIIRS,n,2.0NRT,295.59,1.71,D
20.03026,-99.2656,345.15,0.61,0.71,10/23/2022,2040,1,VIIRS,n,2.0NRT,294.04,6.73,D
19.97486,-99.18585,296.76,0.48,0.65,10/24/2022,729,1,VIIRS,n,2.0NRT,284.85,0.98,N
18.50693,-96.14809,346.45,0.58,0.52,10/24/2022,731,1,VIIRS,n,2.0NRT,292.17,17.39,N
22.23397,-98.03062,298.11,0.74,0.76,10/24/2022,907,1,VIIRS,n,2.0NRT,286.58,1.84,N
17.92904,-102.20931,310.8,0.5,0.65,10/24/2022,909,1,VIIRS,n,2.0NRT,290.44,2.06,N
17.44556,-95.47839,330.04,0.74,0.76,10/24/2022,1841,1,VIIRS,n,2.0NRT,288.68,5.43,D
17.92824,-102.20566,334.09,0.54,0.42,10/24/2022,2019,1,VIIRS,n,2.0NRT,298.2,6.54,D
20.04825,-99.2883,342.87,0.59,0.53,10/24/2022,2021,1,VIIRS,n,2.0NRT,292.93,8.17,D
18.50596,-96.1487,316.71,0.6,0.71,10/25/2022,709,1,VIIRS,n,2.0NRT,291.91,2.31,N
18.51032,-96.14404,341.84,0.59,0.7,10/25/2022,850,1,VIIRS,n,2.0NRT,292.35,9.5,N
17.93344,-102.21148,310.46,0.48,0.48,10/25/2022,852,1,VIIRS,n,2.0NRT,292.6,2.93,N
17.31952,-95.8412,331.92,0.45,0.47,10/25/2022,2002,1,VIIRS,n,2.0NRT,298.19,3.85,D
17.92699,-102.20333,309.41,0.41,0.37,10/26/2022,833,1,VIIRS,n,2.0NRT,293.75,1.91,N
17.421,-95.64259,328.92,0.4,0.37,10/26/2022,1942,1,VIIRS,n,2.0NRT,297.87,4.47,D
18.50119,-100.57933,329.99,0.45,0.39,10/26/2022,1945,1,VIIRS,n,2.0NRT,299.34,1.92,D
21.44512,-101.76052,303.44,0.45,0.39,10/27/2022,811,1,VIIRS,n,2.0NRT,283.3,0.88,N
17.93111,-102.2075,314.16,0.44,0.38,10/27/2022,813,1,VIIRS,n,2.0NRT,293.09,3.27,N
17.73829,-96.05808,329.74,0.48,0.4,10/27/2022,1923,1,VIIRS,n,2.0NRT,295.75,2.52,D
20.52397,-103.65336,328.35,0.41,0.61,10/27/2022,1925,1,VIIRS,n,2.0NRT,298.78,3.02,D
18.50659,-96.14491,320.92,0.4,0.37,10/28/2022,754,1,VIIRS,n,2.0NRT,295.09,4.19,N
17.9274,-102.20455,307.73,0.55,0.51,10/28/2022,756,1,VIIRS,n,2.0NRT,291.84,4.08,N
17.43472,-95.51414,331.84,0.57,0.52,10/28/2022,1904,1,VIIRS,n,2.0NRT,297.73,5.8,D
19.17295,-98.31978,329.16,0.41,0.6,10/28/2022,1906,1,VIIRS,n,2.0NRT,296.93,2.33,D
17.92961,-102.2038,343.55,0.46,0.64,10/28/2022,2046,1,VIIRS,n,2.0NRT,295.04,5.95,D
20.51443,-97.47996,341.66,0.59,0.53,10/29/2022,733,1,VIIRS,n,2.0NRT,289.6,12.66,N
17.93088,-102.20566,310.56,0.56,0.69,10/29/2022,735,1,VIIRS,n,2.0NRT,290.31,2.7,N
17.92614,-102.20476,302.52,0.63,0.72,10/29/2022,915,1,VIIRS,n,2.0NRT,289.36,1.51,N
22.25842,-97.80992,327.3,0.65,0.73,10/29/2022,1847,1,VIIRS,n,2.0NRT,293.47,11.04,D
19.10927,-102.45195,345.55,0.45,0.47,10/29/2022,2027,1,VIIRS,n,2.0NRT,298.11,5.51,D
18.63431,-97.37906,296.82,0.57,0.69,10/30/2022,716,1,VIIRS,n,2.0NRT,281.06,2.96,N
19.8061,-97.3762,299.82,0.58,0.7,10/30/2022,856,1,VIIRS,n,2.0NRT,281.73,1.15,N
17.92788,-102.20174,325.2,0.61,0.54,10/30/2022,858,1,VIIRS,n,2.0NRT,291.31,3.69,N
17.56012,-95.26993,338.85,0.62,0.54,10/30/2022,2008,1,VIIRS,n,2.0NRT,293.9,7.33,D
21.7722,-104.33294,339.95,0.38,0.36,10/30/2022,2010,1,VIIRS,n,2.0NRT,304.79,3.43,D
22.10575,-100.91703,309.06,0.39,0.36,11/1/2022,818,1,VIIRS,n,2.0NRT,287,1.21,N
17.92022,-102.19882,307.73,0.39,0.36,11/1/2022,820,1,VIIRS,n,2.0NRT,295.33,1.67,N
17.21791,-95.00011,330.41,0.39,0.36,11/1/2022,1930,1,VIIRS,n,2.0NRT,300.96,5.3,D
19.71398,-104.01871,355.44,0.36,0.57,11/1/2022,1932,1,VIIRS,n,2.0NRT,307.98,8.34,D
18.5062,-96.1458,338.98,0.38,0.36,11/2/2022,801,1,VIIRS,n,2.0NRT,295.08,5.21,N
17.92658,-102.20224,313.88,0.43,0.46,11/2/2022,803,1,VIIRS,n,2.0NRT,283.62,2.04,N
17.61461,-95.86909,346.99,0.47,0.48,11/2/2022,1910,1,VIIRS,n,2.0NRT,294.01,12.46,D
17.69069,-98.53246,327.23,0.35,0.57,11/2/2022,1913,1,VIIRS,l,2.0NRT,299.61,2.76,D
17.92972,-102.2035,330.3,0.59,0.7,11/2/2022,2053,1,VIIRS,n,2.0NRT,294.01,6.43,D
22.21378,-103.63006,367,0.54,0.67,11/2/2022,2055,1,VIIRS,h,2.0NRT,304.97,16.59,D
22.21697,-103.63889,296.58,0.62,0.71,11/3/2022,739,1,VIIRS,n,2.0NRT,283.55,1.54,N
17.93093,-102.21084,310.58,0.44,0.63,11/3/2022,741,1,VIIRS,n,2.0NRT,289.67,2.86,N
17.92828,-102.2071,304.17,0.79,0.78,11/3/2022,922,1,VIIRS,n,2.0NRT,287.39,1.77,N
22.25894,-97.80589,326.36,0.51,0.66,11/3/2022,1853,1,VIIRS,n,2.0NRT,284.8,4.21,D
17.35645,-99.56351,335.78,0.42,0.61,11/3/2022,2032,1,VIIRS,n,2.0NRT,292.1,4.49,D
17.92815,-102.20229,329.74,0.57,0.52,11/3/2022,2034,1,VIIRS,l,2.0NRT,299.91,11.05,D
18.97225,-97.96887,296.64,0.5,0.66,11/4/2022,722,1,VIIRS,n,2.0NRT,281.08,1.45,N
20.41656,-99.02409,295.1,0.56,0.69,11/4/2022,902,1,VIIRS,n,2.0NRT,281.78,0.49,N
17.93288,-102.20807,340.62,0.39,0.59,11/4/2022,905,1,VIIRS,n,2.0NRT,291.02,5.25,N
17.64196,-95.30885,350.25,0.39,0.6,11/4/2022,2014,1,VIIRS,n,2.0NRT,290.14,5.64,D
20.58173,-104.50133,330.9,0.4,0.37,11/4/2022,2017,1,VIIRS,n,2.0NRT,300.99,1.66,D
18.51191,-96.14907,350.04,0.76,0.77,11/5/2022,703,1,VIIRS,n,2.0NRT,287.96,18.71,N
19.02495,-98.62548,316.39,0.63,0.54,11/5/2022,843,1,VIIRS,n,2.0NRT,271.15,2.74,N
17.93229,-102.20662,325.54,0.39,0.44,11/5/2022,845,1,VIIRS,n,2.0NRT,293.66,2.33,N
17.92801,-102.20722,330.18,0.41,0.37,11/5/2022,1955,1,VIIRS,l,2.0NRT,302.33,4.42,D
22.26351,-97.80814,308.21,0.48,0.4,11/6/2022,824,1,VIIRS,n,2.0NRT,289.73,1.77,N
17.93188,-102.20584,305.75,0.39,0.36,11/6/2022,826,1,VIIRS,n,2.0NRT,290.81,1.07,N
17.0063,-98.97944,331.21,0.47,0.4,11/6/2022,1936,1,VIIRS,n,2.0NRT,294.19,2.61,D
19.26349,-102.57497,344.01,0.47,0.47,11/6/2022,1938,1,VIIRS,n,2.0NRT,304.76,6.64,D
19.18045,-96.23602,317.02,0.4,0.37,11/7/2022,805,1,VIIRS,n,2.0NRT,292.81,1.96,N
17.92682,-102.20448,311.33,0.52,0.42,11/7/2022,807,1,VIIRS,n,2.0NRT,294.66,3.41,N
19.17241,-98.31799,337.71,0.51,0.49,11/7/2022,1917,1,VIIRS,n,2.0NRT,305.67,4.97,D
18.69842,-98.98092,334.89,0.57,0.52,11/7/2022,1919,1,VIIRS,n,2.0NRT,301.07,4.36,D
19.00421,-104.25513,329.4,0.57,0.69,11/7/2022,2057,1,VIIRS,n,2.0NRT,295.17,3,D
17.93024,-102.20337,339.61,0.35,0.57,11/8/2022,748,1,VIIRS,n,2.0NRT,293.38,3.94,N
19.00946,-104.26273,309.7,0.7,0.75,11/8/2022,928,1,VIIRS,n,2.0NRT,289.87,1.69,N
18.48578,-97.87245,330.84,0.5,0.66,11/8/2022,1857,1,VIIRS,l,2.0NRT,302.41,3.41,D
19.8324,-98.95256,337.28,0.55,0.68,11/8/2022,1900,1,VIIRS,n,2.0NRT,302.04,6.79,D
18.24572,-100.60519,333.47,0.47,0.64,11/8/2022,2040,1,VIIRS,n,2.0NRT,298.37,4.01,D
19.34642,-96.7069,305.33,0.33,0.55,11/9/2022,728,1,VIIRS,n,2.0NRT,289.03,1.02,N
17.94795,-102.2123,304.13,0.72,0.76,11/9/2022,730,1,VIIRS,n,2.0NRT,286.77,2.24,N
17.93342,-102.20593,301.54,0.49,0.65,11/9/2022,911,1,VIIRS,n,2.0NRT,287.54,2.25,N
17.5201,-101.31781,339.29,0.4,0.44,11/9/2022,2021,1,VIIRS,n,2.0NRT,298.89,4.73,D
19.77197,-105.21523,333.58,0.41,0.37,11/9/2022,2023,1,VIIRS,n,2.0NRT,302.48,3.96,D
20.46117,-97.55518,298.92,0.78,0.78,11/10/2022,709,1,VIIRS,n,2.0NRT,287.58,1.04,N
18.51072,-96.14587,367,0.58,0.7,11/10/2022,849,1,VIIRS,h,2.0NRT,288.88,13.89,N
17.93219,-102.20771,314.71,0.48,0.48,11/10/2022,852,1,VIIRS,n,2.0NRT,292.46,2.81,N
17.87167,-96.67085,331.75,0.4,0.44,11/10/2022,2001,1,VIIRS,n,2.0NRT,296.16,2.19,D
22.89728,-105.8824,341.89,0.43,0.38,11/10/2022,2004,1,VIIRS,n,2.0NRT,306.79,8.74,D
18.5098,-96.14401,332.71,0.57,0.52,11/11/2022,832,1,VIIRS,n,2.0NRT,293.3,11.82,N
17.17831,-96.78494,334.99,0.38,0.36,11/11/2022,1942,1,VIIRS,n,2.0NRT,306.46,2.71,D
18.86158,-102.19257,333.47,0.54,0.42,11/11/2022,1944,1,VIIRS,n,2.0NRT,301.31,1.85,D
20.38333,-99.68999,296.24,0.39,0.36,11/12/2022,811,1,VIIRS,n,2.0NRT,284.37,0.64,N
17.92994,-102.20857,323.92,0.44,0.38,11/12/2022,813,1,VIIRS,n,2.0NRT,294.65,3.66,N
17.22007,-95.48989,328.57,0.46,0.39,11/12/2022,1923,1,VIIRS,n,2.0NRT,295.76,3.06,D
20.73919,-105.20027,340.62,0.51,0.66,11/12/2022,1925,1,VIIRS,n,2.0NRT,300.19,7.33,D
19.0083,-104.2562,327.69,0.72,0.75,11/12/2022,2103,1,VIIRS,n,2.0NRT,297.94,2.48,D
18.63459,-97.38161,300.76,0.45,0.39,11/13/2022,754,1,VIIRS,n,2.0NRT,283.88,0.87,N
17.23056,-100.70947,305.64,0.43,0.46,11/13/2022,756,1,VIIRS,n,2.0NRT,291.39,0.71,N
18.74449,-99.34983,337.27,0.48,0.65,11/13/2022,1906,1,VIIRS,n,2.0NRT,298.49,6.44,D
17.92813,-102.20557,333.47,0.46,0.64,11/13/2022,2046,1,VIIRS,n,2.0NRT,295.33,6.21,D
17.92596,-102.20461,304.87,0.57,0.69,11/14/2022,735,1,VIIRS,n,2.0NRT,290.26,2.15,N
18.83893,-97.27464,306.18,0.55,0.51,11/14/2022,737,1,VIIRS,n,2.0NRT,283.23,1.47,N
17.92682,-102.20441,310.17,0.62,0.72,11/14/2022,915,1,VIIRS,n,2.0NRT,289.79,2.41,N
18.50561,-96.14365,367,0.61,0.71,11/14/2022,1847,1,VIIRS,h,2.0NRT,297.02,22.96,D
17.0508,-99.69199,336.79,0.32,0.55,11/14/2022,2025,1,VIIRS,n,2.0NRT,293.53,2.14,D
19.00597,-104.25812,326.88,0.53,0.42,11/14/2022,2027,1,VIIRS,n,2.0NRT,296.63,2.73,D
18.5109,-96.14908,352.3,0.47,0.64,11/15/2022,716,1,VIIRS,n,2.0NRT,296.76,14.43,N
18.50694,-96.14275,326.47,0.74,0.76,11/15/2022,856,1,VIIRS,n,2.0NRT,291.51,14.43,N
17.92918,-102.20617,311.26,0.61,0.53,11/15/2022,858,1,VIIRS,n,2.0NRT,292.75,4.87,N
17.38396,-101.05284,333.19,0.43,0.38,11/15/2022,2008,1,VIIRS,n,2.0NRT,300.75,2.96,D
22.07301,-105.25925,333.97,0.39,0.36,11/15/2022,2010,1,VIIRS,l,2.0NRT,304.84,3.58,D
17.52546,-101.24567,313.88,0.54,0.42,11/16/2022,837,1,VIIRS,n,2.0NRT,292.04,1.4,N
18.18289,-102.99642,335.5,0.5,0.41,11/16/2022,1951,1,VIIRS,n,2.0NRT,301.44,26.59,D
17.92963,-102.20394,304.06,0.39,0.37,11/17/2022,820,1,VIIRS,n,2.0NRT,291.91,2.65,N
17.05268,-97.94883,331.95,0.51,0.41,11/17/2022,1929,1,VIIRS,n,2.0NRT,298.2,3.53,D
20.5779,-103.13615,335.79,0.61,0.53,11/17/2022,1932,1,VIIRS,n,2.0NRT,302.87,4.87,D
18.97037,-97.96621,303.23,0.41,0.37,11/18/2022,800,1,VIIRS,n,2.0NRT,283.33,1.31,N
17.92677,-102.20211,311.64,0.44,0.46,11/18/2022,802,1,VIIRS,n,2.0NRT,293.24,1.86,N
17.728,-98.56258,327.07,0.36,0.57,11/18/2022,1910,1,VIIRS,l,2.0NRT,297.28,2.23,D
18.29097,-99.2961,326.41,0.39,0.59,11/18/2022,1912,1,VIIRS,l,2.0NRT,297.02,1.75,D
17.16662,-100.70589,334.69,0.72,0.76,11/18/2022,2053,1,VIIRS,n,2.0NRT,283.2,5.01,D
18.50851,-96.14478,328.01,0.56,0.43,11/19/2022,741,1,VIIRS,n,2.0NRT,289.63,6.94,N
18.50419,-96.14736,352.8,0.49,0.65,11/19/2022,1851,1,VIIRS,n,2.0NRT,290.36,15.55,D
17.00679,-98.93204,325.98,0.46,0.63,11/19/2022,2031,1,VIIRS,n,2.0NRT,290.04,4.47,D
18.77848,-98.97058,346.31,0.48,0.65,11/19/2022,2033,1,VIIRS,n,2.0NRT,296.37,7.18,D
18.8723,-97.66228,300.71,0.48,0.64,11/20/2022,722,1,VIIRS,n,2.0NRT,282.25,1.03,N
20.04867,-99.29224,332.84,0.54,0.68,11/20/2022,902,1,VIIRS,n,2.0NRT,280.64,7.38,N
18.97124,-97.96592,299.67,0.7,0.75,11/20/2022,904,1,VIIRS,n,2.0NRT,281.14,1.88,N
17.24589,-98.952,328.97,0.44,0.46,11/20/2022,2014,1,VIIRS,n,2.0NRT,288.04,2.97,D
22.0559,-104.20943,330.48,0.41,0.37,11/20/2022,2016,1,VIIRS,n,2.0NRT,291.82,2.82,D
18.83699,-97.27917,314.18,0.38,0.59,11/21/2022,843,1,VIIRS,n,2.0NRT,280.42,1.25,N
17.20863,-96.83443,337.33,0.47,0.4,11/21/2022,1953,1,VIIRS,n,2.0NRT,302.55,3.03,D
17.52084,-101.31997,346.97,0.39,0.36,11/21/2022,1955,1,VIIRS,n,2.0NRT,299.41,6.52,D
17.92228,-102.19623,305.5,0.38,0.36,11/22/2022,826,1,VIIRS,n,2.0NRT,293.38,1.23,N
17.20867,-100.64861,332.4,0.39,0.44,11/22/2022,1936,1,VIIRS,n,2.0NRT,296.95,3.67,D
